"customer_id","last_buy","freq","monetary","recency_days","r","f","m","rfm_code","segment","churn_status","buyer_type"
"17501","2011-05-03","2","288.60",243,1,3,2,"132","At Risk","Churned","Occasional"
"16808","2011-09-01","2","288.42",122,2,3,2,"232","At Risk","At Risk","Occasional"
"15396","2011-08-19","1","288.18",135,2,1,2,"212","Developing","At Risk","One-Time"
"17977","2011-11-10","1","288.14",52,4,2,2,"422","Potential","Active","One-Time"
"17080","2011-11-17","2","287.62",45,4,3,2,"432","Developing","Active","Occasional"
"17760","2011-11-18","2","287.59",44,4,3,2,"432","Developing","Active","Occasional"
"16432","2011-10-06","1","287.40",87,3,2,2,"322","Potential","Active","One-Time"
"13760","2011-10-16","2","286.79",77,3,2,2,"322","Potential","Active","Occasional"
"16555","2011-11-04","2","285.89",58,3,3,2,"332","Developing","Active","Occasional"
"14660","2011-09-14","2","285.74",109,2,3,2,"232","At Risk","At Risk","Occasional"
"17636","2011-11-20","1","285.56",42,4,2,2,"422","Potential","Active","One-Time"
"16429","2011-08-25","1","284.55",129,2,2,2,"222","Developing","At Risk","One-Time"
"18190","2011-05-31","2","284.46",215,1,3,2,"132","At Risk","Churned","Occasional"
"13121","2011-03-15","1","283.73",292,1,1,2,"112","Lost","Churned","One-Time"
"13439","2011-03-29","1","283.71",278,1,1,2,"112","Lost","Churned","One-Time"
"12703","2011-09-29","1","283.55",94,2,1,2,"212","Developing","At Risk","One-Time"
"17783","2011-09-28","2","283.47",95,2,3,2,"232","At Risk","At Risk","Occasional"
"17251","2010-12-12","1","283.28",385,1,2,2,"122","Developing","Churned","One-Time"
"18270","2011-11-01","2","283.15",61,3,3,2,"332","Developing","Active","Occasional"
"17694","2011-07-21","1","283.12",164,2,2,2,"222","Developing","At Risk","One-Time"
"14350","2011-03-10","1","282.93",297,1,1,2,"112","Lost","Churned","One-Time"
"13754","2011-07-11","2","282.60",174,2,2,2,"222","Developing","At Risk","Occasional"
"13177","2011-10-06","1","282.45",87,3,1,2,"312","Potential","Active","One-Time"
"17247","2011-11-24","1","282.19",38,4,2,2,"422","Potential","Active","One-Time"
"16557","2011-11-15","2","281.85",47,4,3,2,"432","Developing","Active","Occasional"
"17403","2011-11-03","1","281.62",59,3,2,2,"322","Potential","Active","One-Time"
"16848","2011-10-18","1","281.42",75,3,2,2,"322","Potential","Active","One-Time"
"14242","2011-04-19","2","280.55",257,1,3,2,"132","At Risk","Churned","Occasional"
"13606","2011-11-10","3","280.54",52,4,3,2,"432","Developing","Active","Occasional"
"16149","2011-12-05","2","280.52",27,5,3,2,"532","Developing","Active","Occasional"
"14975","2011-10-13","1","279.94",80,3,1,2,"312","Potential","Active","One-Time"
"15556","2011-11-15","1","279.77",47,4,1,2,"412","Potential","Active","One-Time"
"14480","2011-11-28","1","279.05",34,5,1,2,"512","Potential","Active","One-Time"
"17786","2011-09-15","2","278.74",108,2,3,2,"232","At Risk","At Risk","Occasional"
"14764","2011-10-24","1","278.30",69,3,1,2,"312","Potential","Active","One-Time"
"14908","2011-09-26","1","277.80",97,2,1,2,"212","Developing","At Risk","One-Time"
"17968","2010-12-01","1","277.35",396,1,2,2,"122","Developing","Churned","One-Time"
"13803","2011-03-29","1","277.07",278,1,1,2,"112","Lost","Churned","One-Time"
"15355","2011-11-10","2","277.05",52,4,3,2,"432","Developing","Active","Occasional"
"16883","2011-06-05","2","276.73",210,1,3,2,"132","At Risk","Churned","Occasional"
"13272","2011-11-08","2","276.56",54,4,2,2,"422","Potential","Active","Occasional"
"14508","2011-11-17","2","276.42",45,4,3,2,"432","Developing","Active","Occasional"
"12750","2011-08-03","1","275.88",151,2,1,2,"212","Developing","At Risk","One-Time"
"14512","2011-06-05","2","275.28",210,1,3,2,"132","At Risk","Churned","Occasional"
"16313","2011-12-06","2","274.15",26,5,3,2,"532","Developing","Active","Occasional"
"16727","2010-12-10","1","272.82",387,1,2,2,"122","Developing","Churned","One-Time"
"17254","2011-12-05","2","272.44",27,5,3,2,"532","Developing","Active","Occasional"
"17498","2011-09-25","1","272.22",98,2,2,2,"222","Developing","At Risk","One-Time"
"14819","2011-10-06","2","272.07",87,3,3,2,"332","Developing","Active","Occasional"
"13917","2011-10-21","2","272.04",72,3,2,2,"322","Potential","Active","Occasional"
"14816","2011-05-26","1","271.85",220,1,1,2,"112","Lost","Churned","One-Time"
"13058","2011-11-15","3","271.40",47,4,3,2,"432","Developing","Active","Occasional"
"13837","2011-05-12","2","271.24",234,1,2,2,"122","Developing","Churned","Occasional"
"17767","2011-11-24","1","271.20",38,4,2,2,"422","Potential","Active","One-Time"
"17496","2010-12-16","1","271.05",381,1,2,2,"122","Developing","Churned","One-Time"
"18108","2011-03-30","1","271.00",277,1,2,2,"122","Developing","Churned","One-Time"
"17011","2011-11-09","1","270.90",53,4,2,2,"422","Potential","Active","One-Time"
"15774","2011-10-02","1","270.80",91,3,2,2,"322","Potential","At Risk","One-Time"
"13533","2011-06-10","3","270.79",205,1,3,2,"132","At Risk","Churned","Occasional"
"14520","2011-12-08","2","270.60",24,5,3,2,"532","Developing","Active","Occasional"
"13242","2011-08-19","3","270.40",135,2,3,2,"232","At Risk","At Risk","Occasional"
"12558","2011-12-02","1","269.96",30,5,1,2,"512","Potential","Active","One-Time"
"14727","2011-03-10","1","268.58",297,1,1,2,"112","Lost","Churned","One-Time"
"15408","2011-03-20","1","267.18",287,1,1,2,"112","Lost","Churned","One-Time"
"17550","2011-05-26","3","267.16",220,1,4,2,"142","At Risk","Churned","Occasional"
"15320","2011-10-26","1","267.13",67,3,1,2,"312","Potential","Active","One-Time"
"17708","2011-06-05","2","267.08",210,1,3,2,"132","At Risk","Churned","Occasional"
"15517","2011-04-20","1","267.03",256,1,1,2,"112","Lost","Churned","One-Time"
"16451","2011-09-13","1","266.97",110,2,2,2,"222","Developing","At Risk","One-Time"
"14863","2011-11-10","1","266.76",52,4,1,2,"412","Potential","Active","One-Time"
"15119","2011-04-08","1","266.40",268,1,1,2,"112","Lost","Churned","One-Time"
"12962","2011-12-02","2","266.39",30,5,2,2,"522","Potential","Active","Occasional"
"15019","2011-03-18","1","266.00",289,1,1,2,"112","Lost","Churned","One-Time"
"14068","2011-01-23","1","265.85",343,1,1,2,"112","Lost","Churned","One-Time"
"17430","2011-11-07","2","265.76",55,4,3,2,"432","Developing","Active","Occasional"
"14423","2011-05-05","1","265.20",241,1,1,2,"112","Lost","Churned","One-Time"
"13973","2011-02-25","1","264.70",310,1,1,2,"112","Lost","Churned","One-Time"
"15912","2011-06-14","2","264.62",201,2,3,2,"232","At Risk","Churned","Occasional"
"14452","2011-11-29","2","264.44",33,5,3,2,"532","Developing","Active","Occasional"
"15894","2011-03-31","2","263.55",276,1,3,2,"132","At Risk","Churned","Occasional"
"12492","2011-10-07","2","263.21",86,3,2,2,"322","Potential","Active","Occasional"
"16936","2011-11-14","1","262.68",48,4,2,2,"422","Potential","Active","One-Time"
"17194","2011-03-11","2","262.62",296,1,3,2,"132","At Risk","Churned","Occasional"
"16413","2011-10-14","1","262.20",79,3,2,2,"322","Potential","Active","One-Time"
"17385","2011-11-25","1","261.11",37,4,2,2,"422","Potential","Active","One-Time"
"13189","2011-11-21","2","260.68",41,4,2,2,"422","Potential","Active","Occasional"
"14053","2011-08-07","2","260.25",147,2,3,2,"232","At Risk","At Risk","Occasional"
"15014","2011-10-27","2","260.17",66,3,3,2,"332","Developing","Active","Occasional"
"15143","2011-04-28","1","259.45",248,1,1,2,"112","Lost","Churned","One-Time"
"17125","2011-10-20","1","259.35",73,3,2,2,"322","Potential","Active","One-Time"
"13127","2011-09-23","1","259.17",100,2,1,2,"212","Developing","At Risk","One-Time"
"16447","2011-07-27","1","259.01",158,2,2,2,"222","Developing","At Risk","One-Time"
"15577","2011-07-11","3","258.88",174,2,3,2,"232","At Risk","At Risk","Occasional"
"13277","2011-11-24","4","258.40",38,4,4,2,"442","Loyal","Active","Occasional"
"13227","2011-05-22","1","257.70",224,1,1,2,"112","Lost","Churned","One-Time"
"14375","2011-06-07","1","257.68",208,1,1,2,"112","Lost","Churned","One-Time"
"18009","2011-04-18","1","257.34",258,1,2,2,"122","Developing","Churned","One-Time"
"13626","2011-04-01","1","257.23",275,1,1,2,"112","Lost","Churned","One-Time"
"16048","2010-12-01","2","256.44",396,1,3,2,"132","At Risk","Churned","Occasional"
"12430","2011-10-27","1","256.40",66,3,1,2,"312","Potential","Active","One-Time"
"13806","2011-10-07","1","256.38",86,3,1,2,"312","Potential","Active","One-Time"
"17896","2011-11-16","1","256.32",46,4,2,2,"422","Potential","Active","One-Time"
"15277","2011-10-24","1","255.90",69,3,1,2,"312","Potential","Active","One-Time"
"14761","2011-10-12","2","255.90",81,3,3,2,"332","Developing","Active","Occasional"
"14881","2011-11-20","1","255.40",42,4,1,2,"412","Potential","Active","One-Time"
"16226","2011-05-20","3","255.12",226,1,4,2,"142","At Risk","Churned","Occasional"
"15261","2011-07-27","1","254.82",158,2,1,2,"212","Developing","At Risk","One-Time"
"12604","2011-09-21","2","254.18",102,2,2,2,"222","Developing","At Risk","Occasional"
"14765","2011-11-10","3","254.11",52,4,3,2,"432","Developing","Active","Occasional"
"15689","2011-08-12","2","254.10",142,2,3,2,"232","At Risk","At Risk","Occasional"
"12797","2010-12-09","1","254.03",388,1,1,2,"112","Lost","Churned","One-Time"
"15759","2011-05-05","3","253.04",241,1,3,2,"132","At Risk","Churned","Occasional"
"17860","2010-12-06","1","252.80",391,1,2,2,"122","Developing","Churned","One-Time"
"15035","2011-09-11","1","252.73",112,2,1,2,"212","Developing","At Risk","One-Time"
"13404","2011-12-08","2","252.49",24,5,2,2,"522","Potential","Active","Occasional"
"15346","2011-01-11","1","252.42",355,1,1,2,"112","Lost","Churned","One-Time"
"13645","2011-08-11","1","252.10",143,2,1,2,"212","Developing","At Risk","One-Time"
"13711","2011-05-05","2","252.06",241,1,2,2,"122","Developing","Churned","Occasional"
"16330","2011-11-22","3","251.91",40,4,4,2,"442","Loyal","Active","Occasional"
"16836","2011-10-31","2","251.87",62,3,3,2,"332","Developing","Active","Occasional"
"17155","2011-11-22","2","251.70",40,4,3,2,"432","Developing","Active","Occasional"
"16976","2011-03-17","1","251.52",290,1,2,2,"122","Developing","Churned","One-Time"
"16024","2011-11-27","1","251.24",35,5,2,2,"522","Potential","Active","One-Time"
"14501","2011-06-09","2","251.21",206,1,3,2,"132","At Risk","Churned","Occasional"
"13512","2011-03-24","1","251.21",283,1,1,2,"112","Lost","Churned","One-Time"
"13207","2011-11-24","2","250.26",38,4,2,2,"422","Potential","Active","Occasional"
"16596","2011-11-24","2","250.15",38,4,3,1,"431","Developing","Active","Occasional"
"17303","2010-12-13","1","250.04",384,1,2,1,"121","Developing","Churned","One-Time"
"15510","2011-01-13","1","250.00",353,1,1,1,"111","Lost","Churned","One-Time"
"17456","2010-12-09","1","249.86",388,1,2,1,"121","Developing","Churned","One-Time"
"18005","2011-12-06","2","249.72",26,5,3,1,"531","Developing","Active","Occasional"
"16124","2011-01-26","1","249.00",340,1,2,1,"121","Developing","Churned","One-Time"
"13061","2011-09-28","1","248.61",95,2,1,1,"211","Developing","At Risk","One-Time"
"17111","2011-10-23","1","248.61",70,3,2,1,"321","Potential","Active","One-Time"
"18212","2011-01-17","1","248.42",349,1,2,1,"121","Developing","Churned","One-Time"
"16510","2010-12-02","1","248.10",395,1,2,1,"121","Developing","Churned","One-Time"
"15097","2011-12-05","1","248.08",27,5,1,1,"511","Potential","Active","One-Time"
"13592","2011-11-04","4","247.96",58,3,4,1,"341","Developing","Active","Occasional"
"18072","2011-06-07","1","247.44",208,1,2,1,"121","Developing","Churned","One-Time"
"13349","2011-11-29","1","247.32",33,5,1,1,"511","Potential","Active","One-Time"
"14658","2011-12-04","2","247.15",28,5,3,1,"531","Developing","Active","Occasional"
"17051","2011-05-29","1","247.14",217,1,2,1,"121","Developing","Churned","One-Time"
"15783","2011-11-29","1","246.30",33,5,2,1,"521","Potential","Active","One-Time"
"17278","2011-04-12","1","246.04",264,1,2,1,"121","Developing","Churned","One-Time"
"16778","2011-09-26","2","245.94",97,2,3,1,"231","At Risk","At Risk","Occasional"
"17771","2011-10-14","2","245.81",79,3,3,1,"331","Developing","Active","Occasional"
"12660","2011-11-28","1","245.10",34,5,1,1,"511","Potential","Active","One-Time"
"15118","2011-07-28","1","244.80",157,2,1,1,"211","Developing","At Risk","One-Time"
"16601","2011-10-30","1","244.80",63,3,2,1,"321","Potential","Active","One-Time"
"16528","2011-12-06","1","244.41",26,5,2,1,"521","Potential","Active","One-Time"
"17892","2011-10-14","3","244.10",79,3,4,1,"341","Developing","Active","Occasional"
"17925","2010-12-02","1","244.08",395,1,2,1,"121","Developing","Churned","One-Time"
"13103","2011-10-31","1","243.94",62,3,1,1,"311","Potential","Active","One-Time"
"16793","2011-10-13","1","243.84",80,3,2,1,"321","Potential","Active","One-Time"
"18193","2011-06-27","1","243.76",188,2,2,1,"221","Developing","Churned","One-Time"
"13886","2011-09-29","1","243.56",94,3,1,1,"311","Potential","At Risk","One-Time"
"15634","2011-11-22","1","243.55",40,4,1,1,"411","Potential","Active","One-Time"
"17339","2011-09-06","2","243.36",117,2,3,1,"231","At Risk","At Risk","Occasional"
"17908","2010-12-01","1","243.28",396,1,2,1,"121","Developing","Churned","One-Time"
"14647","2011-05-22","1","243.22",224,1,1,1,"111","Lost","Churned","One-Time"
"16215","2011-09-20","1","242.35",103,2,2,1,"221","Developing","At Risk","One-Time"
"15776","2011-07-29","1","241.62",156,2,2,1,"221","Developing","At Risk","One-Time"
"14523","2011-08-23","1","241.09",131,2,1,1,"211","Developing","At Risk","One-Time"
"16427","2011-03-21","2","241.06",286,1,3,1,"131","At Risk","Churned","Occasional"
"15598","2011-10-17","1","240.68",76,3,1,1,"311","Potential","Active","One-Time"
"15286","2011-10-21","1","240.55",72,3,1,1,"311","Potential","Active","One-Time"
"13565","2011-11-20","2","240.22",42,4,2,1,"421","Potential","Active","Occasional"
"17256","2011-08-24","2","240.00",130,2,3,1,"231","At Risk","At Risk","Occasional"
"17181","2011-10-13","2","239.92",80,3,3,1,"331","Developing","Active","Occasional"
"15690","2011-12-05","2","239.76",27,5,3,1,"531","Developing","Active","Occasional"
"13570","2011-04-10","1","239.49",266,1,1,1,"111","Lost","Churned","One-Time"
"17684","2011-10-27","1","239.41",66,3,2,1,"321","Potential","Active","One-Time"
"16756","2011-05-09","1","239.40",237,1,2,1,"121","Developing","Churned","One-Time"
"12561","2011-02-10","1","238.85",325,1,1,1,"111","Lost","Churned","One-Time"
"15850","2011-11-20","2","238.85",42,4,3,1,"431","Developing","Active","Occasional"
"12718","2011-09-29","1","238.25",94,2,1,1,"211","Developing","At Risk","One-Time"
"17877","2011-06-22","1","237.61",193,2,2,1,"221","Developing","Churned","One-Time"
"14586","2011-03-08","1","237.36",299,1,1,1,"111","Lost","Churned","One-Time"
"15457","2011-03-22","1","237.07",285,1,1,1,"111","Lost","Churned","One-Time"
"18110","2011-11-20","1","236.30",42,4,2,1,"421","Potential","Active","One-Time"
"12732","2011-06-13","1","236.26",202,1,1,1,"111","Lost","Churned","One-Time"
"16026","2011-10-27","1","236.09",66,3,2,1,"321","Potential","Active","One-Time"
"13187","2011-01-06","1","236.02",360,1,1,1,"111","Lost","Churned","One-Time"
"15462","2011-09-06","3","234.60",117,2,3,1,"231","At Risk","At Risk","Occasional"
"14473","2011-09-26","2","234.34",97,2,3,1,"231","At Risk","At Risk","Occasional"
"17060","2011-03-18","1","234.24",289,1,2,1,"121","Developing","Churned","One-Time"
"16961","2011-08-15","1","234.17",139,2,2,1,"221","Developing","At Risk","One-Time"
"12736","2011-01-11","1","234.00",355,1,1,1,"111","Lost","Churned","One-Time"
"15483","2011-07-01","4","233.81",184,2,4,1,"241","At Risk","Churned","Occasional"
"13348","2011-10-06","1","233.76",87,3,1,1,"311","Potential","Active","One-Time"
"16583","2010-12-01","1","233.45",396,1,2,1,"121","Developing","Churned","One-Time"
"14995","2011-11-01","2","233.23",61,3,3,1,"331","Developing","Active","Occasional"
"16302","2011-08-05","1","233.22",149,2,2,1,"221","Developing","At Risk","One-Time"
"13678","2011-07-11","1","232.60",174,2,1,1,"211","Developing","At Risk","One-Time"
"18213","2011-04-17","1","232.48",259,1,2,1,"121","Developing","Churned","One-Time"
"16117","2011-06-03","1","232.21",212,1,2,1,"121","Developing","Churned","One-Time"
"15393","2011-11-23","2","231.86",39,4,3,1,"431","Developing","Active","Occasional"
"16641","2011-08-26","1","231.10",128,2,2,1,"221","Developing","At Risk","One-Time"
"18030","2011-12-05","2","230.65",27,5,3,1,"531","Developing","Active","Occasional"
"15866","2011-08-30","1","230.53",124,2,2,1,"221","Developing","At Risk","One-Time"
"16445","2011-11-06","1","230.51",56,3,2,1,"321","Potential","Active","One-Time"
"13786","2010-12-07","1","230.40",390,1,1,1,"111","Lost","Churned","One-Time"
"16926","2010-12-03","1","230.25",394,1,2,1,"121","Developing","Churned","One-Time"
"13960","2011-11-18","2","230.22",44,4,3,1,"431","Developing","Active","Occasional"
"12812","2011-10-26","1","229.64",67,3,1,1,"311","Potential","Active","One-Time"
"13474","2011-04-17","1","229.59",259,1,1,1,"111","Lost","Churned","One-Time"
"13008","2011-01-20","1","229.47",346,1,1,1,"111","Lost","Churned","One-Time"
"15528","2011-03-30","1","229.33",277,1,1,1,"111","Lost","Churned","One-Time"
"14793","2011-11-18","1","228.99",44,4,1,1,"411","Potential","Active","One-Time"
"17347","2011-09-14","1","228.96",109,2,2,1,"221","Developing","At Risk","One-Time"
"13146","2011-11-13","1","228.91",49,4,1,1,"411","Potential","Active","One-Time"
"13712","2011-04-07","1","228.84",269,1,1,1,"111","Lost","Churned","One-Time"
"13070","2011-05-31","1","228.80",215,1,1,1,"111","Lost","Churned","One-Time"
"17969","2011-06-26","2","228.20",189,2,3,1,"231","At Risk","Churned","Occasional"
"16527","2011-09-19","1","228.06",104,2,2,1,"221","Developing","At Risk","One-Time"
"14569","2011-12-08","1","227.39",24,5,1,1,"511","Potential","Active","One-Time"
"17212","2011-03-31","1","226.85",276,1,2,1,"121","Developing","Churned","One-Time"
"17572","2011-09-29","4","226.75",94,3,4,1,"341","Developing","At Risk","Occasional"
"16315","2011-01-13","1","226.37",353,1,2,1,"121","Developing","Churned","One-Time"
"16777","2011-09-20","2","226.35",103,2,3,1,"231","At Risk","At Risk","Occasional"
"16619","2011-03-21","1","226.21",286,1,2,1,"121","Developing","Churned","One-Time"
"12672","2011-01-14","1","225.90",352,1,1,1,"111","Lost","Churned","One-Time"
"17789","2011-03-03","1","225.90",304,1,2,1,"121","Developing","Churned","One-Time"
"14624","2011-10-13","2","225.85",80,3,3,1,"331","Developing","Active","Occasional"
"14357","2011-10-27","1","225.77",66,3,1,1,"311","Potential","Active","One-Time"
"12402","2011-01-20","1","225.60",346,1,1,1,"111","Lost","Churned","One-Time"
"16690","2011-09-28","2","225.58",95,2,3,1,"231","At Risk","At Risk","Occasional"
"14052","2011-11-20","1","225.36",42,4,1,1,"411","Potential","Active","One-Time"
"16587","2011-04-21","1","225.15",255,1,2,1,"121","Developing","Churned","One-Time"
"17171","2011-02-23","1","224.91",312,1,2,1,"121","Developing","Churned","One-Time"
"15175","2011-09-29","1","224.14",94,3,1,1,"311","Potential","At Risk","One-Time"
"16471","2011-03-10","1","223.95",297,1,2,1,"121","Developing","Churned","One-Time"
"16753","2011-10-12","1","223.92",81,3,2,1,"321","Potential","Active","One-Time"
"14929","2011-11-07","1","223.88",55,3,1,1,"311","Potential","Active","One-Time"
"13926","2011-11-16","1","223.85",46,4,1,1,"411","Potential","Active","One-Time"
"18101","2011-11-28","2","223.65",34,5,3,1,"531","Developing","Active","Occasional"
"15637","2011-10-18","1","223.36",75,3,1,1,"311","Potential","Active","One-Time"
"17534","2011-10-17","1","223.36",76,3,2,1,"321","Potential","Active","One-Time"
"13382","2011-03-04","1","222.99",303,1,1,1,"111","Lost","Churned","One-Time"
"15897","2011-05-29","2","222.05",217,1,3,1,"131","At Risk","Churned","Occasional"
"14598","2011-10-26","1","221.97",67,3,1,1,"311","Potential","Active","One-Time"
"14960","2011-12-01","2","221.27",31,5,3,1,"531","Developing","Active","Occasional"
"16392","2011-03-15","1","221.19",292,1,2,1,"121","Developing","Churned","One-Time"
"13419","2011-10-07","1","221.06",86,3,1,1,"311","Potential","Active","One-Time"
"15790","2011-11-29","1","220.85",33,5,2,1,"521","Potential","Active","One-Time"
"16482","2011-11-24","1","220.62",38,4,2,1,"421","Potential","Active","One-Time"
"18114","2011-02-22","1","220.10",313,1,2,1,"121","Developing","Churned","One-Time"
"13079","2011-12-05","5","220.10",27,5,4,1,"541","Loyal","Active","Occasional"
"13600","2011-01-31","1","219.52",335,1,1,1,"111","Lost","Churned","One-Time"
"15096","2011-10-28","1","219.39",65,3,1,1,"311","Potential","Active","One-Time"
"16895","2011-10-06","1","219.14",87,3,2,1,"321","Potential","Active","One-Time"
"12702","2011-11-20","1","219.00",42,4,1,1,"411","Potential","Active","One-Time"
"13669","2011-10-20","2","218.55",73,3,2,1,"321","Potential","Active","Occasional"
"17619","2011-01-31","1","218.52",335,1,2,1,"121","Developing","Churned","One-Time"
"13428","2011-11-29","1","218.47",33,5,1,1,"511","Potential","Active","One-Time"
"12574","2011-01-28","1","218.45",338,1,1,1,"111","Lost","Churned","One-Time"
"15724","2011-05-22","2","218.25",224,1,3,1,"131","At Risk","Churned","Occasional"
"14570","2011-03-04","2","218.06",303,1,3,1,"131","At Risk","Churned","Occasional"
"16634","2011-05-01","2","217.90",245,1,3,1,"131","At Risk","Churned","Occasional"
"13271","2011-11-02","1","217.38",60,3,1,1,"311","Potential","Active","One-Time"
"15554","2011-03-07","1","217.20",300,1,1,1,"111","Lost","Churned","One-Time"
"16080","2011-09-19","2","217.16",104,2,3,1,"231","At Risk","At Risk","Occasional"
"13739","2011-11-21","1","216.90",41,4,1,1,"411","Potential","Active","One-Time"
"13503","2011-09-29","1","216.85",94,2,1,1,"211","Developing","At Risk","One-Time"
"15460","2010-12-20","1","216.76",377,1,1,1,"111","Lost","Churned","One-Time"
"12897","2011-05-19","2","216.50",227,1,2,1,"121","Developing","Churned","Occasional"
"15604","2011-10-18","1","216.39",75,3,1,1,"311","Potential","Active","One-Time"
"17436","2011-12-08","2","216.30",24,5,3,1,"531","Developing","Active","Occasional"
"14104","2011-07-08","2","216.21",177,2,3,1,"231","At Risk","At Risk","Occasional"
"13858","2011-10-13","1","216.17",80,3,1,1,"311","Potential","Active","One-Time"
"16179","2011-10-10","1","215.83",83,3,2,1,"321","Potential","Active","One-Time"
"15052","2011-01-24","1","215.78",342,1,1,1,"111","Lost","Churned","One-Time"
"17580","2011-04-01","3","215.72",275,1,4,1,"141","At Risk","Churned","Occasional"
"14476","2011-03-27","1","215.70",280,1,1,1,"111","Lost","Churned","One-Time"
"16189","2011-11-24","2","215.48",38,4,3,1,"431","Developing","Active","Occasional"
"16190","2011-10-30","1","215.08",63,3,2,1,"321","Potential","Active","One-Time"
"16519","2011-11-14","2","215.08",48,4,3,1,"431","Developing","Active","Occasional"
"12831","2011-03-22","1","215.05",285,1,1,1,"111","Lost","Churned","One-Time"
"12588","2011-10-31","1","214.90",62,3,1,1,"311","Potential","Active","One-Time"
"16338","2011-07-05","1","214.80",180,2,2,1,"221","Developing","At Risk","One-Time"
"16411","2011-11-20","2","214.65",42,4,3,1,"431","Developing","Active","Occasional"
"16846","2011-10-20","1","214.32",73,3,2,1,"321","Potential","Active","One-Time"
"16647","2011-06-23","2","214.06",192,2,3,1,"231","At Risk","Churned","Occasional"
"14601","2011-11-29","1","213.96",33,5,1,1,"511","Potential","Active","One-Time"
"13621","2011-08-15","1","213.85",139,2,1,1,"211","Developing","At Risk","One-Time"
"17153","2011-11-15","1","213.78",47,4,2,1,"421","Potential","Active","One-Time"
"14241","2011-06-09","1","213.70",206,1,1,1,"111","Lost","Churned","One-Time"
"13411","2011-08-24","1","213.55",130,2,1,1,"211","Developing","At Risk","One-Time"
"16591","2011-10-02","1","213.50",91,3,2,1,"321","Potential","At Risk","One-Time"
"15540","2011-11-28","1","213.30",34,5,1,1,"511","Potential","Active","One-Time"
"14984","2011-11-20","2","213.27",42,4,3,1,"431","Developing","Active","Occasional"
"17928","2011-10-25","2","212.54",68,3,3,1,"331","Developing","Active","Occasional"
"16017","2011-10-23","1","211.88",70,3,2,1,"321","Potential","Active","One-Time"
"16356","2011-05-26","3","211.77",220,1,4,1,"141","At Risk","Churned","Occasional"
"15703","2011-03-20","1","211.50",287,1,1,1,"111","Lost","Churned","One-Time"
"12995","2011-09-15","1","211.32",108,2,1,1,"211","Developing","At Risk","One-Time"
"16415","2011-10-26","1","210.35",67,3,2,1,"321","Potential","Active","One-Time"
"13532","2011-11-06","1","210.31",56,3,1,1,"311","Potential","Active","One-Time"
"13828","2011-11-17","1","209.49",45,4,1,1,"411","Potential","Active","One-Time"
"17855","2010-12-02","1","208.97",395,1,2,1,"121","Developing","Churned","One-Time"
"15327","2011-10-18","1","208.75",75,3,1,1,"311","Potential","Active","One-Time"
"17514","2011-08-03","1","208.65",151,2,2,1,"221","Developing","At Risk","One-Time"
"16914","2011-11-03","1","208.46",59,3,2,1,"321","Potential","Active","One-Time"
"16457","2011-05-05","1","208.36",241,1,2,1,"121","Developing","Churned","One-Time"
"12547","2011-05-26","2","207.80",220,1,2,1,"121","Developing","Churned","Occasional"
"18191","2011-03-23","1","207.80",284,1,2,1,"121","Developing","Churned","One-Time"
"16866","2011-07-22","3","207.74",163,2,4,1,"241","At Risk","At Risk","Occasional"
"17923","2011-03-02","1","207.50",305,1,2,1,"121","Developing","Churned","One-Time"
"16752","2010-12-02","1","207.50",395,1,2,1,"121","Developing","Churned","One-Time"
"16323","2011-05-27","1","207.50",219,1,2,1,"121","Developing","Churned","One-Time"
"13099","2011-09-01","1","207.36",122,2,1,1,"211","Developing","At Risk","One-Time"
"15925","2011-05-29","1","207.15",217,1,2,1,"121","Developing","Churned","One-Time"
"15820","2011-01-24","1","206.98",342,1,2,1,"121","Developing","Churned","One-Time"
"18126","2011-10-10","1","206.83",83,3,2,1,"321","Potential","Active","One-Time"
"17166","2011-11-01","2","206.34",61,3,3,1,"331","Developing","Active","Occasional"
"14964","2011-04-06","1","206.21",270,1,1,1,"111","Lost","Churned","One-Time"
"13065","2010-12-01","1","205.86",396,1,1,1,"111","Lost","Churned","One-Time"
"17670","2011-04-26","1","205.70",250,1,2,1,"121","Developing","Churned","One-Time"
"17843","2011-02-09","1","205.48",326,1,2,1,"121","Developing","Churned","One-Time"
"15307","2011-09-05","1","205.30",118,2,1,1,"211","Developing","At Risk","One-Time"
"15758","2011-11-15","1","205.25",47,4,2,1,"421","Potential","Active","One-Time"
"13513","2011-08-05","1","205.10",149,2,1,1,"211","Developing","At Risk","One-Time"
"15319","2011-03-01","1","204.50",306,1,1,1,"111","Lost","Churned","One-Time"
"17206","2011-10-17","1","204.24",76,3,2,1,"321","Potential","Active","One-Time"
"13017","2011-12-02","1","204.00",30,5,1,1,"511","Potential","Active","One-Time"
"18273","2011-12-07","3","204.00",25,5,4,1,"541","Loyal","Active","Occasional"
"17187","2011-04-27","1","203.95",249,1,2,1,"121","Developing","Churned","One-Time"
"17394","2011-05-04","1","203.87",242,1,2,1,"121","Developing","Churned","One-Time"
"17889","2011-05-11","2","203.87",235,1,3,1,"131","At Risk","Churned","Occasional"
"17891","2011-06-30","1","203.86",185,2,2,1,"221","Developing","Churned","One-Time"
"17376","2011-09-30","2","203.20",93,3,3,1,"331","Developing","At Risk","Occasional"
"15723","2010-12-10","1","203.10",387,1,1,1,"111","Lost","Churned","One-Time"
